Code,Area,price_m_2001
E01002953,Kingston upon Thames 002B,174950.00
E01002954,Kingston upon Thames 003D,174975.00
E01002955,Kingston upon Thames 002C,175000.00
E01002956,Kingston upon Thames 002D,175000.00
E01002957,Kingston upon Thames 003E,175000.00
E01002958,Kingston upon Thames 008C,175000.00
E01002959,Kingston upon Thames 002E,175000.00
E01002960,Kingston upon Thames 006B,175000.00
E01002961,Kingston upon Thames 008D,175000.00
E01002962,Kingston upon Thames 006C,175000.00
E01002963,Kingston upon Thames 007D,175000.00
E01002964,Kingston upon Thames 005A,175000.00
E01002965,Kingston upon Thames 009A,175000.00
E01002966,Kingston upon Thames 010C,175000.00
E01002967,Kingston upon Thames 009B,175000.00
E01002968,Kingston upon Thames 009C,175000.00
E01002969,Kingston upon Thames 005B,175000.00
E01002970,Kingston upon Thames 006D,175000.00
E01002971,Kingston upon Thames 005C,175000.00
E01002972,Kingston upon Thames 005D,175000.00
E01002973,Kingston upon Thames 006E,175000.00
E01002974,Kingston upon Thames 005E,175000.00
E01002975,Kingston upon Thames 012A,175000.00
E01002976,Kingston upon Thames 015A,175000.00
E01002977,Kingston upon Thames 012B,175000.00
E01002978,Kingston upon Thames 015B,175000.00
E01002979,Kingston upon Thames 015C,175000.00
E01002980,Kingston upon Thames 012C,175000.00
E01002981,Kingston upon Thames 012D,175000.00
E01002982,Kingston upon Thames 015D,175000.00
E01002983,Kingston upon Thames 015E,175000.00
E01002984,Kingston upon Thames 012E,175000.00
E01002985,Kingston upon Thames 007E,175000.00
E01002986,Kingston upon Thames 008E,175000.00
E01002987,Kingston upon Thames 011B,175000.00
E01002988,Kingston upon Thames 011C,175000.00
E01002989,Kingston upon Thames 011D,175000.00
E01002990,Kingston upon Thames 009D,175000.00
E01002991,Kingston upon Thames 009E,175000.00
E01002992,Kingston upon Thames 010D,175000.00
E01002993,Kingston upon Thames 013C,175000.00
E01002994,Kingston upon Thames 016A,175000.00
E01002995,Kingston upon Thames 013D,175000.00
E01002996,Kingston upon Thames 016B,175000.00
E01002997,Kingston upon Thames 016C,175475.00
E01002998,Kingston upon Thames 016D,175500.00
E01002999,Kingston upon Thames 013E,175500.00
E01003000,Kingston upon Thames 017C,175500.00
E01003001,Kingston upon Thames 017D,175500.00
E01003002,Kingston upon Thames 016E,175500.00
E01003003,Kingston upon Thames 017E,176000.00
E01003004,Kingston upon Thames 018D,176000.00
E01003005,Kingston upon Thames 018E,176000.00
E01003006,Kingston upon Thames 001A,176000.00
E01003007,Kingston upon Thames 001B,176000.00
E01003008,Kingston upon Thames 001C,176500.00
E01003009,Kingston upon Thames 001D,176500.00
E01003010,Kingston upon Thames 001E,176750.00
E01003011,Kingston upon Thames 004E,176875.00
E01033568,Kingston upon Thames 004F,177000.00
E01033569,Kingston upon Thames 004G,177000.00
E01003013,Lambeth 036A,177000.00
E01003014,Lambeth 036B,177000.00
E01003015,Lambeth 002A,177000.00
E01003016,Lambeth 036C,177000.00
E01003017,Lambeth 036D,177000.00
E01003018,Lambeth 020A,177497.50
E01003019,Lambeth 015A,177497.50
E01003020,Lambeth 016A,177500.00
E01003021,Lambeth 021A,177500.00
E01003022,Lambeth 021B,177500.00
E01003023,Lambeth 021C,177500.00
E01003024,Lambeth 021D,177500.00
E01003025,Lambeth 021E,177500.00
E01003026,Lambeth 019A,177500.00
E01003027,Lambeth 019B,177500.00
E01003028,Lambeth 019C,177750.00
E01003029,Lambeth 017A,178000.00
E01003030,Lambeth 019D,178000.00
E01003031,Lambeth 023A,178000.00
E01003032,Lambeth 017B,178000.00
E01003033,Lambeth 019E,178000.00
E01003034,Lambeth 012A,178000.00
E01003035,Lambeth 012B,178000.00
E01003036,Lambeth 012C,178000.00
E01003037,Lambeth 013A,178000.00
E01003038,Lambeth 013B,178000.00
E01003039,Lambeth 013C,178000.00
E01003040,Lambeth 013D,178000.00
E01003041,Lambeth 017C,178500.00
E01003042,Lambeth 013E,178500.00
E01003043,Lambeth 018A,178500.00
E01003044,Lambeth 018B,179000.00
E01003045,Lambeth 011A,179000.00
E01003046,Lambeth 009A,179000.00
E01003047,Lambeth 011B,179000.00
E01003048,Lambeth 009B,179000.00
E01003049,Lambeth 011C,179250.00
E01003050,Lambeth 016B,179300.00
E01003051,Lambeth 018C,179475.00
E01003052,Lambeth 016C,179500.00
E01003053,Lambeth 015B,179500.00
E01003054,Lambeth 015C,179500.00
E01003055,Lambeth 016D,179500.00
E01003056,Lambeth 015D,179500.00
E01003057,Lambeth 017D,179500.00
E01003058,Lambeth 015E,179500.00
E01003059,Lambeth 011D,179725.00
E01003060,Lambeth 011E,179725.00
E01003061,Lambeth 011F,179725.00
E01003062,Lambeth 033A,179750.00
E01003063,Lambeth 033B,179750.00
E01003064,Lambeth 028A,179875.00
E01003065,Lambeth 031A,179875.00
E01003066,Lambeth 028B,179900.00
E01003067,Lambeth 033C,179950.00
E01003068,Lambeth 031B,179950.00
E01003069,Lambeth 033D,179950.00
E01003070,Lambeth 033E,179950.00
E01003071,Lambeth 018D,179950.00
E01003072,Lambeth 014A,179950.00
E01003073,Lambeth 014B,179975.00
E01003074,Lambeth 018E,179995.00
E01003075,Lambeth 009C,180000.00
E01003076,Lambeth 014C,180000.00
E01003077,Lambeth 014D,180000.00
E01003078,Lambeth 014E,180000.00
E01003079,Lambeth 027A,180000.00
E01003080,Lambeth 027B,180000.00
E01003081,Lambeth 028C,180000.00
E01003082,Lambeth 031C,180000.00
E01003083,Lambeth 030A,180000.00
E01003084,Lambeth 030B,180000.00
E01003085,Lambeth 030C,180000.00
E01003086,Lambeth 031D,180000.00
E01003087,Lambeth 031E,180000.00
E01003088,Lambeth 010A,180000.00
E01003089,Lambeth 008A,180000.00
E01003090,Lambeth 012D,180000.00
E01003091,Lambeth 008B,180000.00
E01003092,Lambeth 008C,180000.00
E01003093,Lambeth 010B,180000.00
E01003094,Lambeth 010C,180000.00
E01003095,Lambeth 012E,180000.00
E01003096,Lambeth 010D,180000.00
E01003097,Lambeth 006A,180000.00
E01003098,Lambeth 005A,180000.00
E01003099,Lambeth 005B,180000.00
E01003100,Lambeth 005C,180000.00
E01003101,Lambeth 003A,180000.00
E01003102,Lambeth 004A,180000.00
E01003104,Lambeth 004C,180000.00
E01003105,Lambeth 003B,180000.00
E01003106,Lambeth 003C,180250.00
E01003107,Lambeth 003D,180250.00
E01003108,Lambeth 002B,180475.00
E01003109,Lambeth 003E,180500.00
E01003110,Lambeth 002C,180500.00
E01003111,Lambeth 002D,180500.00
E01003112,Lambeth 002E,180500.00
E01003113,Lambeth 032A,180500.00
E01003114,Lambeth 032B,180500.00
E01003115,Lambeth 034A,180750.00
E01003116,Lambeth 029A,181000.00
E01003117,Lambeth 029B,181000.00
E01003118,Lambeth 029C,181000.00
E01003119,Lambeth 032C,181250.00
E01003120,Lambeth 032D,181500.00
E01003121,Lambeth 006B,181500.00
E01003122,Lambeth 004D,181500.00
E01003123,Lambeth 006C,181750.00
E01003124,Lambeth 006D,182000.00
E01003125,Lambeth 006E,182000.00
E01003126,Lambeth 008D,182000.00
E01003127,Lambeth 010E,182000.00
E01003128,Lambeth 008E,182000.00
E01003129,Lambeth 004E,182000.00
E01003130,Lambeth 026A,182000.00
E01003131,Lambeth 026B,182000.00
E01003132,Lambeth 024A,182200.00
E01003133,Lambeth 027C,182475.00
E01003134,Lambeth 027D,182475.00
E01003135,Lambeth 026C,182497.50
E01003136,Lambeth 022A,182500.00
E01003137,Lambeth 022B,182500.00
E01003138,Lambeth 026D,182500.00
E01003139,Lambeth 035A,182500.00
E01003140,Lambeth 035B,182500.00
E01003141,Lambeth 034B,182647.50
E01003142,Lambeth 035C,182815.00
E01003143,Lambeth 035D,182880.50
E01003144,Lambeth 034C,183000.00
E01003145,Lambeth 034D,183000.00
E01003146,Lambeth 035E,183000.00
E01003147,Lambeth 034E,183000.00
E01003148,Lambeth 032E,183000.00
E01003149,Lambeth 030D,183000.00
E01003150,Lambeth 032F,183000.00
E01003151,Lambeth 026E,183000.00
E01003152,Lambeth 027E,183000.00
E01003153,Lambeth 029D,183000.00
E01003154,Lambeth 030E,183000.00
E01003155,Lambeth 029E,183000.00
E01003156,Lambeth 023B,183400.00
E01003157,Lambeth 023C,183475.00
E01003158,Lambeth 023D,183500.00
E01003159,Lambeth 022C,183500.00
E01003160,Lambeth 022D,183500.00
E01003161,Lambeth 023E,183500.00
E01003162,Lambeth 022E,183600.00
E01003163,Lambeth 023F,183625.00
E01003164,Lambeth 025A,183750.00
E01003165,Lambeth 025B,183750.00
E01003166,Lambeth 028D,183750.00
E01003167,Lambeth 028E,183975.00
E01003168,Lambeth 025C,184000.00
E01003169,Lambeth 025D,184000.00
E01003170,Lambeth 025E,184000.00
E01003171,Lambeth 020B,184000.00
E01003172,Lambeth 024B,184000.00
E01003173,Lambeth 020C,184500.00
E01003174,Lambeth 024C,184750.00
E01003175,Lambeth 024D,184750.00
E01003176,Lambeth 016E,184950.00
E01003177,Lambeth 020D,185000.00
E01003178,Lambeth 020E,185000.00
E01003179,Lambeth 024E,185000.00
E01003180,Lambeth 005D,185000.00
E01003181,Lambeth 007A,185000.00
E01003182,Lambeth 009D,185000.00
E01003183,Lambeth 005E,185000.00
E01003184,Lambeth 007B,185000.00
E01003185,Lambeth 007C,185000.00
E01003186,Lambeth 007D,185000.00
E01003187,Lambeth 007E,185000.00
E01003188,Lambeth 009E,185000.00
E01032582,Lambeth 036E,185000.00
E01033207,Lambeth 004F,185000.00
E01033208,Lambeth 004G,185000.00
E01003189,Lewisham 034A,185000.00
E01003190,Lewisham 034B,185000.00
E01003191,Lewisham 034C,185000.00
E01003192,Lewisham 034D,185000.00
E01003193,Lewisham 029A,185000.00
E01003194,Lewisham 029B,185000.00
E01003195,Lewisham 029C,185000.00
E01003196,Lewisham 029D,185000.00
E01003197,Lewisham 029E,185000.00
E01003198,Lewisham 009A,185000.00
E01003199,Lewisham 007A,185000.00
E01003200,Lewisham 009B,185250.00
E01003201,Lewisham 007B,185500.00
E01003202,Lewisham 009C,185500.00
E01003203,Lewisham 009D,185500.00
E01003204,Lewisham 007C,185500.00
E01003205,Lewisham 007D,185500.00
E01003206,Lewisham 007E,185750.00
E01003207,Lewisham 005A,185985.00
E01003209,Lewisham 005B,186000.00
E01003210,Lewisham 005C,186000.00
E01003211,Lewisham 008B,186000.00
E01003212,Lewisham 005D,186000.00
E01003213,Lewisham 008C,186000.00
E01003214,Lewisham 008D,186250.00
E01003215,Lewisham 005E,186250.00
E01003216,Lewisham 025A,186500.00
E01003217,Lewisham 022A,186500.00
E01003218,Lewisham 022B,186500.00
E01003219,Lewisham 025B,186750.00
E01003220,Lewisham 022C,186750.00
E01003221,Lewisham 025C,187000.00
E01003222,Lewisham 022D,187000.00
E01003223,Lewisham 025D,187000.00
E01003224,Lewisham 022E,187000.00
E01003225,Lewisham 015A,187000.00
E01003226,Lewisham 019A,187000.00
E01003227,Lewisham 019B,187475.00
E01003228,Lewisham 019C,187475.00
E01003229,Lewisham 019D,187475.00
E01003230,Lewisham 019E,187500.00
E01003231,Lewisham 015B,187500.00
E01003232,Lewisham 015C,187500.00
E01003233,Lewisham 015D,187500.00
E01003235,Lewisham 038A,187500.00
E01003236,Lewisham 037A,187500.00
E01003237,Lewisham 037B,187500.00
E01003238,Lewisham 037C,187500.00
E01003239,Lewisham 037D,187500.00
E01003240,Lewisham 038B,187725.00
E01003241,Lewisham 038C,187750.00
E01003243,Lewisham 038D,187975.00
E01003244,Lewisham 001A,188000.00
E01003245,Lewisham 001B,188000.00
E01003246,Lewisham 002A,188000.00
E01003247,Lewisham 001C,188250.00
E01003248,Lewisham 002B,188250.00
E01003249,Lewisham 001D,188250.00
E01003250,Lewisham 001E,188475.00
E01003251,Lewisham 002C,188500.00
E01003252,Lewisham 002D,188500.00
E01003253,Lewisham 002E,188500.00
E01003254,Lewisham 021A,188500.00
E01003255,Lewisham 021B,188750.00
E01003256,Lewisham 028A,188750.00
E01003257,Lewisham 028B,188750.00
E01003258,Lewisham 028C,188975.00
E01003259,Lewisham 028D,189000.00
E01003260,Lewisham 021C,189000.00
E01003261,Lewisham 021D,189000.00
E01003262,Lewisham 021E,189000.00
E01003263,Lewisham 023A,189000.00
E01003264,Lewisham 031A,189000.00
E01003265,Lewisham 031B,189250.00
E01003266,Lewisham 031C,189500.00
E01003267,Lewisham 031D,189500.00
E01003268,Lewisham 023B,189750.00
E01003269,Lewisham 023C,189750.00
E01003270,Lewisham 023D,189950.00
E01003271,Lewisham 023E,189950.00
E01003272,Lewisham 014A,189950.00
E01003273,Lewisham 011A,189950.00
E01003274,Lewisham 014B,189950.00
E01003275,Lewisham 014C,189950.00
E01003276,Lewisham 014D,189950.00
E01003277,Lewisham 011B,189975.00
E01003278,Lewisham 011C,189975.00
E01003279,Lewisham 011D,189997.50
E01003280,Lewisham 016A,190000.00
E01003281,Lewisham 016B,190000.00
E01003282,Lewisham 013A,190000.00
E01003283,Lewisham 013B,190000.00
E01003284,Lewisham 013C,190000.00
E01003285,Lewisham 016C,190000.00
E01003286,Lewisham 013D,190000.00
E01003287,Lewisham 016D,190000.00
E01003288,Lewisham 012A,190000.00
E01003290,Lewisham 012C,190000.00
E01003291,Lewisham 012D,190000.00
E01003292,Lewisham 017A,190000.00
E01003293,Lewisham 017B,190000.00
E01003295,Lewisham 017D,190000.00
E01003296,Lewisham 012E,190000.00
E01003297,Lewisham 003A,190000.00
E01003298,Lewisham 039A,190000.00
E01003299,Lewisham 003B,190000.00
E01003300,Lewisham 039B,190000.00
E01003301,Lewisham 003C,190000.00
E01003302,Lewisham 003D,190000.00
E01003303,Lewisham 039C,190000.00
E01003304,Lewisham 039D,190000.00
E01003305,Lewisham 003E,190000.00
E01003307,Lewisham 024A,190000.00
E01003308,Lewisham 024B,190000.00
E01003309,Lewisham 027A,190000.00
E01003310,Lewisham 027B,190500.00
E01003311,Lewisham 027C,190500.00
E01003312,Lewisham 027D,190500.00
E01003313,Lewisham 027E,190500.00
E01003314,Lewisham 024C,190500.00
E01003315,Lewisham 024D,190725.00
E01003316,Lewisham 024E,190975.00
E01003317,Lewisham 020A,191000.00
E01003318,Lewisham 020B,191000.00
E01003319,Lewisham 018A,191000.00
E01003320,Lewisham 018B,191475.00
E01003321,Lewisham 020C,191500.00
E01003322,Lewisham 020D,191500.00
E01003323,Lewisham 018C,191500.00
E01003324,Lewisham 020E,191500.00
E01003325,Lewisham 018D,191500.00
E01003326,Lewisham 035A,191750.00
E01003327,Lewisham 035B,191850.00
E01003328,Lewisham 035C,192000.00
E01003329,Lewisham 033A,192000.00
E01003330,Lewisham 033B,192000.00
E01003331,Lewisham 033C,192000.00
E01003332,Lewisham 033D,192000.00
E01003333,Lewisham 035D,192000.00
E01003334,Lewisham 033E,192000.00
E01003335,Lewisham 035E,192000.00
E01003336,Lewisham 010A,192250.00
E01003337,Lewisham 010B,192500.00
E01003338,Lewisham 006A,192500.00
E01003339,Lewisham 006B,192500.00
E01003340,Lewisham 006C,192500.00
E01003341,Lewisham 006D,192500.00
E01003342,Lewisham 010C,192500.00
E01003343,Lewisham 006E,192500.00
E01003344,Lewisham 010D,192500.00
E01003345,Lewisham 010E,192500.00
E01003346,Lewisham 026A,192500.00
E01003347,Lewisham 030A,192500.00
E01003348,Lewisham 030B,192500.00
E01003349,Lewisham 026B,193000.00
E01003350,Lewisham 030C,193000.00
E01003351,Lewisham 026C,193125.00
E01003352,Lewisham 030D,193250.00
E01003353,Lewisham 030E,193250.00
E01003354,Lewisham 026D,193375.00
E01032564,Lewisham 037E,193500.00
E01032565,Lewisham 038E,193500.00
E01032579,Lewisham 039E,193500.00
E01033320,Lewisham 017E,193500.00
E01033322,Lewisham 017F,194000.00
E01033324,Lewisham 008E,194000.00
E01033325,Lewisham 008F,194500.00
E01033327,Lewisham 012F,194500.00
E01033341,Lewisham 012G,194950.00
E01003355,Merton 009A,194975.00
E01003356,Merton 009B,195000.00
E01003357,Merton 012A,195000.00
E01003358,Merton 009C,195000.00
E01003359,Merton 006A,195000.00
E01003360,Merton 006B,195000.00
E01003361,Merton 015A,195000.00
E01003362,Merton 021A,195000.00
E01003363,Merton 021B,195000.00
E01003364,Merton 021C,195000.00
E01003365,Merton 021D,195000.00
E01003366,Merton 016A,195000.00
E01003367,Merton 005A,195000.00
E01003368,Merton 008A,195000.00
E01003369,Merton 005B,195000.00
E01003370,Merton 005C,195000.00
E01003371,Merton 005D,195000.00
E01003372,Merton 008B,195000.00
E01003373,Merton 018A,195000.00
E01003374,Merton 022A,195000.00
E01003375,Merton 022B,195000.00
E01003376,Merton 012B,195050.00
E01003377,Merton 012C,195500.00
E01003378,Merton 018B,195875.00
E01003379,Merton 018C,195975.00
E01003380,Merton 011A,196000.00
E01003381,Merton 016B,196000.00
E01003382,Merton 011B,196000.00
E01003383,Merton 009D,196000.00
E01003384,Merton 009E,196000.00
E01003385,Merton 011C,196250.00
E01003386,Merton 013A,196250.00
E01003387,Merton 014A,196475.00
E01003388,Merton 013B,196500.00
E01003389,Merton 013C,196500.00
E01003390,Merton 018D,196500.00
E01003391,Merton 014B,196500.00
E01003392,Merton 013D,196750.00
E01003393,Merton 008C,197000.00
E01003394,Merton 007A,197000.00
E01003395,Merton 007B,197000.00
E01003396,Merton 007C,197000.00
E01003397,Merton 007D,197000.00
E01003398,Merton 007E,197000.00
E01003399,Merton 011D,197000.00
E01003400,Merton 003A,197500.00
E01003401,Merton 004A,197500.00
E01003402,Merton 004B,197500.00
E01003403,Merton 004C,197600.00
E01003404,Merton 004D,197875.00
E01003405,Merton 018E,197950.00
E01003406,Merton 008D,198000.00
E01003407,Merton 008E,198000.00
E01003408,Merton 012D,198000.00
E01003409,Merton 013E,198194.50
E01003410,Merton 012E,198475.00
E01003411,Merton 014C,198747.50
E01003412,Merton 014D,198750.00
E01003413,Merton 017A,198950.00
E01003414,Merton 017B,199000.00
E01003415,Merton 017C,199000.00
E01003416,Merton 017D,199000.00
E01003417,Merton 025A,199000.00
E01003418,Merton 025B,199475.00
E01003419,Merton 025C,199500.00
E01003420,Merton 025D,199500.00
E01003421,Merton 021E,199500.00
E01003422,Merton 025E,199950.00
E01003423,Merton 011E,199950.00
E01003424,Merton 015B,199950.00
E01003425,Merton 015C,199950.00
E01003426,Merton 015D,199950.00
E01003427,Merton 023A,199950.00
E01003428,Merton 015E,199950.00
E01003429,Merton 019A,199950.00
E01003430,Merton 019B,199950.00
E01003431,Merton 019C,199975.00
E01003432,Merton 019D,199975.00
E01003433,Merton 019E,199975.00
E01003434,Merton 017E,199995.00
E01003435,Merton 014E,199995.00
E01003436,Merton 023B,200000.00
E01003437,Merton 022C,200000.00
E01003438,Merton 024A,200000.00
E01003439,Merton 023C,200000.00
E01003440,Merton 022D,200000.00
E01003441,Merton 022E,200000.00
E01003442,Merton 010A,200000.00
E01003443,Merton 010B,200000.00
E01003444,Merton 010C,200000.00
E01003445,Merton 010D,200000.00
E01003446,Merton 016C,200000.00
E01003447,Merton 016D,200000.00
E01003448,Merton 023D,200000.00
E01003449,Merton 024B,200000.00
E01003450,Merton 024C,200000.00
E01003451,Merton 024D,200000.00
E01003452,Merton 024E,200000.00
E01003453,Merton 023E,200000.00
E01003454,Merton 003B,200000.00
E01003455,Merton 005E,200000.00
E01003456,Merton 003C,200000.00
E01003457,Merton 006C,200000.00
E01003458,Merton 006D,200000.00
E01003459,Merton 006E,200000.00
E01003460,Merton 002A,200000.00
E01003461,Merton 004E,200000.00
E01003462,Merton 002B,200000.00
E01003463,Merton 010E,200000.00
E01003464,Merton 002C,200000.00
E01003465,Merton 002D,200000.00
E01003466,Merton 020A,200000.00
E01003467,Merton 020B,200000.00
E01003468,Merton 020C,200275.00
E01003469,Merton 020D,200950.00
E01003470,Merton 020E,201000.00
E01003471,Merton 016E,201000.00
E01003472,Merton 001A,201250.00
E01003473,Merton 001B,201500.00
E01003474,Merton 001C,201500.00
E01003475,Merton 001D,201500.00
E01003476,Merton 003D,201750.00
E01003477,Merton 003E,202000.00
E01003478,Merton 001E,202000.00
E01003479,Newham 035A,202000.00
E01003480,Newham 033A,202000.00
E01003481,Newham 035B,202000.00
E01003482,Newham 033B,202475.00
E01003483,Newham 032A,202475.00
E01003484,Newham 032B,202497.50
E01003485,Newham 035C,202500.00
E01003486,Newham 033C,202500.00
E01003487,Newham 033D,202999.00
E01003488,Newham 019A,203000.00
E01003489,Newham 019B,203158.00
E01003490,Newham 019C,203375.00
E01003491,Newham 022A,203500.00
E01003492,Newham 025A,203500.00
E01003493,Newham 025B,203750.00
E01003494,Newham 025C,203750.00
E01003495,Newham 025D,204000.00
E01003496,Newham 027A,204000.00
E01003497,Newham 034A,204000.00
E01003498,Newham 027B,204750.00
E01003499,Newham 030A,204875.00
E01003500,Newham 027C,204950.00
E01003501,Newham 030B,204975.00
E01003502,Newham 030C,204975.00
E01003503,Newham 030D,205000.00
E01003506,Newham 034D,205000.00
E01003507,Newham 031A,205000.00
E01003508,Newham 031B,205000.00
E01003509,Newham 031C,205000.00
E01003511,Newham 036A,205000.00
E01003512,Newham 036B,205000.00
E01003513,Newham 035D,205000.00
E01003514,Newham 036C,205000.00
E01003515,Newham 036D,205000.00
E01003516,Newham 032C,205000.00
E01003517,Newham 036E,205000.00
E01003518,Newham 032D,205000.00
E01003519,Newham 032E,205000.00
E01003520,Newham 018A,205000.00
E01003521,Newham 018B,205000.00
E01003522,Newham 018C,205000.00
E01003523,Newham 024A,205000.00
E01003524,Newham 019D,205000.00
E01003525,Newham 018D,205000.00
E01003526,Newham 018E,205000.00
E01003527,Newham 024B,205000.00
E01003528,Newham 005A,205225.00
E01003529,Newham 010A,205500.00
E01003530,Newham 010B,205500.00
E01003531,Newham 010C,206000.00
E01003532,Newham 010D,206000.00
E01003533,Newham 011A,206000.00
E01003534,Newham 010E,206500.00
E01003535,Newham 023A,206500.00
E01003536,Newham 023B,206500.00
E01003537,Newham 024C,207000.00
E01003538,Newham 029A,207000.00
E01003539,Newham 029B,207000.00
E01003540,Newham 029C,207250.00
E01003541,Newham 029D,207375.00
E01003542,Newham 024D,207500.00
E01003543,Newham 001A,207500.00
E01003544,Newham 001B,207500.00
E01003545,Newham 006A,207500.00
E01003546,Newham 001C,207500.00
E01003547,Newham 007A,207500.00
E01003548,Newham 006B,207500.00
E01003549,Newham 006C,208000.00
E01003550,Newham 001D,208000.00
E01003551,Newham 009A,208000.00
E01003552,Newham 016A,208000.00
E01003553,Newham 009B,208000.00
E01003554,Newham 009C,208475.00
E01003555,Newham 007B,208500.00
E01003556,Newham 008A,209000.00
E01003557,Newham 006D,209000.00
E01003558,Newham 008B,209500.00
E01003559,Newham 009D,209975.00
E01003560,Newham 011B,209995.00
E01003561,Newham 007C,210000.00
E01003562,Newham 014A,210000.00
E01003563,Newham 011C,210000.00
E01003564,Newham 014B,210000.00
E01003565,Newham 014C,210000.00
E01003566,Newham 014D,210000.00
E01003567,Newham 007D,210000.00
E01003568,Newham 017A,210000.00
E01003569,Newham 017B,210000.00
E01003570,Newham 008C,210000.00
E01003571,Newham 008D,210000.00
E01003572,Newham 008E,210000.00
E01003573,Newham 017C,210000.00
E01003574,Newham 017D,210000.00
E01003575,Newham 005B,210000.00
E01003576,Newham 002A,210000.00
E01003577,Newham 005C,210000.00
E01003578,Newham 003A,210000.00
E01003579,Newham 004A,210000.00
E01003580,Newham 005D,210000.00
E01003581,Newham 002B,210000.00
E01003582,Newham 002C,210000.00
E01003583,Newham 002D,210000.00
E01003584,Newham 003B,210000.00
E01003585,Newham 004B,210000.00
E01003586,Newham 003C,210000.00
E01003587,Newham 004C,210000.00
E01003588,Newham 011D,210250.00
E01003589,Newham 011E,210250.00
E01003590,Newham 003D,210500.00
E01003591,Newham 004D,210625.00
E01003592,Newham 022B,211000.00
E01003593,Newham 027D,211000.00
E01003594,Newham 026A,211250.00
E01003595,Newham 026B,211250.00
E01003596,Newham 016B,211250.00
E01003597,Newham 016C,211475.00
E01003598,Newham 021A,211500.00
E01003599,Newham 022C,211500.00
E01003600,Newham 021B,211500.00
E01003601,Newham 028A,211750.00
E01003602,Newham 026C,212000.00
E01003603,Newham 028B,212000.00
E01003604,Newham 031D,212000.00
E01003605,Newham 028C,212500.00
E01003606,Newham 022D,212500.00
E01003607,Newham 026D,212500.00
E01003608,Newham 028D,212500.00
E01003609,Newham 037A,212500.00
E01003611,Newham 037C,213000.00
E01003615,Newham 013C,213000.00
E01003616,Newham 012A,213000.00
E01003617,Newham 012B,213000.00
E01003618,Newham 012C,213000.00
E01003619,Newham 012D,213500.00
E01003621,Newham 023C,213750.00
E01003622,Newham 023D,213975.00
E01003623,Newham 023E,214000.00
E01003624,Newham 024E,214000.00
E01003625,Newham 015A,214000.00
E01003626,Newham 015B,214000.00
E01003627,Newham 015C,214500.00
E01003628,Newham 015D,214750.00
E01003629,Newham 015E,214950.00
E01003630,Newham 021C,214950.00
E01003631,Newham 020A,214975.00
E01003632,Newham 020B,214975.00
E01003633,Newham 020C,215000.00
E01003634,Newham 020D,215000.00
E01003635,Newham 016D,215000.00
E01003636,Newham 020E,215000.00
E01003637,Newham 021D,215000.00
E01033574,Newham 034F,215000.00
E01033575,Newham 034G,215000.00
E01033576,Newham 034H,215000.00
E01033577,Newham 037E,215000.00
E01033578,Newham 013E,215000.00
E01033579,Newham 013F,215000.00
E01033580,Newham 037F,215000.00
E01033581,Newham 037G,215000.00
E01033582,Newham 037H,215000.00
E01033583,Newham 013G,215000.00
E01033584,Newham 034I,215000.00
E01033585,Newham 034J,215000.00
E01033586,Newham 013H,215000.00
E01003638,Redbridge 017A,215000.00
E01003639,Redbridge 013A,215000.00
E01003640,Redbridge 013B,215000.00
E01003641,Redbridge 013C,215500.00
E01003642,Redbridge 013D,215500.00
E01003643,Redbridge 017B,216000.00
E01003644,Redbridge 017C,216000.00
E01003645,Redbridge 017D,216000.00
E01003646,Redbridge 012A,216000.00
E01003647,Redbridge 015A,216000.00
E01003648,Redbridge 012B,216000.00
E01003649,Redbridge 012C,216225.00
E01003650,Redbridge 015B,216250.00
E01003651,Redbridge 012D,216250.00
E01003652,Redbridge 015C,216500.00
E01003653,Redbridge 015D,217000.00
E01003654,Redbridge 004A,217000.00
E01003655,Redbridge 004B,217000.00
E01003656,Redbridge 005A,217150.00
E01003657,Redbridge 005B,217450.00
E01003658,Redbridge 004C,217500.00
E01003659,Redbridge 005C,217500.00
E01003660,Redbridge 004D,217500.00
E01003661,Redbridge 019A,217500.00
E01003662,Redbridge 019B,217750.00
E01003663,Redbridge 019C,218000.00
E01003664,Redbridge 019D,218000.00
E01003665,Redbridge 019E,218000.00
E01003666,Redbridge 019F,218000.00
E01003668,Redbridge 007A,218000.00
E01003669,Redbridge 007B,218000.00
E01003670,Redbridge 007C,218000.00
E01003671,Redbridge 007D,218000.00
E01003672,Redbridge 007E,218250.00
E01003673,Redbridge 007F,218500.00
E01003674,Redbridge 007G,218500.00
E01003675,Redbridge 036A,218750.00
E01003676,Redbridge 036B,219000.00
E01003677,Redbridge 036C,219000.00
E01003678,Redbridge 036D,219000.00
E01003679,Redbridge 036E,219250.00
E01003680,Redbridge 036F,219250.00
E01003681,Redbridge 036G,219500.00
E01003682,Redbridge 036H,219500.00
E01003683,Redbridge 030A,219500.00
E01003684,Redbridge 030B,219500.00
E01003685,Redbridge 030C,219750.00
E01003686,Redbridge 030D,219800.00
E01003688,Redbridge 030F,219950.00
E01003689,Redbridge 030G,219950.00
E01003690,Redbridge 035A,219950.00
E01003691,Redbridge 035B,219950.00
E01003692,Redbridge 035C,219950.00
E01003693,Redbridge 035D,219975.00
E01003694,Redbridge 035E,219995.00
E01003695,Redbridge 035F,219999.00
E01003696,Redbridge 035G,220000.00
